ChEMBL,text,labels
CHEMBL137383,Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)OC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0
CHEMBL342347,COC(=O)C1=C(C)N=C(C)N(CCC[C@@H](C)CN2CCN(c3ccccc3C(N)=O)CC2)C1c1ccc(F)c(F)c1,0
CHEMBL2304424,C[C@@]12Oc3c(O)ccc4c3[C@@]13CCN(CC1CC1)[C@H](C4)[C@]3(NC(=O)CSSCC(=O)N[C@@]13CCC(=O)[C@]4(C)Oc5c(O)ccc6c5[C@]14CCN(CC1CC1)[C@@H]3C6)CCC2=O,0
CHEMBL3890490,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2CCCOC2)c(=O)n4C)cn1,0
CHEMBL4534643,CCc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0
CHEMBL3891434,CS(=O)(=O)N1CC=C(c2cc3c(-c4cccc(N5CCOc6cc(C7CC7)cc(F)c6C5=O)c4CO)ccnc3[nH]2)CC1,0
CHEMBL1475709,CC(=O)C1=C(c2ccc(C)cc2)N(C(C)=O)n2c(nnc2C2CCCCC2)S1,0
CHEMBL3354085,COc1cc(/C=C/C(=O)N2CCC(CNC3=C4C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC3=O)C4=O)CC2)ccc1O,0
CHEMBL3421649,NS(=O)(=O)c1ccc(CC/N=C\c2ccccc2O)cc1,0
CHEMBL4208099,COc1ccc(Cc2nnc(SCC(=O)c3ccc(Cl)cc3)n2-c2ccccc2)cc1,0
CHEMBL4537673,C[C@H](c1ccnc(Nc2nc3ccc(-c4cc(N(C)C)ncn4)cc3[nH]2)c1)N1CCN(C(=O)CC(F)(F)F)CC1,0
CHEMBL1967105,Oc1ccc2ccccc2c1/C=N/Nc1cccc2cccnc12,0
CHEMBL3819642,Cl.OC1(c2ccc(Cl)cc2)CCN(CCCc2nc3ccccc3s2)CC1,0
CHEMBL3898842,CNC(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCO)CNC3=O)cc1,0
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0
CHEMBL3651336,Nc1nccn2c(C3CCC3)nc(-c3ccc(-c4ccccc4)c(F)c3)c12,0
CHEMBL496785,CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,0
CHEMBL3650319,Cc1nn(C2CCCCC2)c2sc(C(=O)Nc3ccc(N4CCC(O)CC4)nc3)cc12,0
CHEMBL204084,COc1cccc(CNC(=O)c2ccc(Oc3nc(Oc4cccc(C(=N)N)c4)c(F)c(N(C(C)C)C(C)C)c3F)c(C(=O)O)c2)c1.O=C(O)C(F)(F)F,0
CHEMBL1333512,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,0
CHEMBL3114927,COc1cccc(-c2nc3c(c(Nc4ccc(CC(=O)O)cc4)n2)SCCC3)c1,0
CHEMBL358646,Cc1cccc(NC(=O)NC2N=C(c3ccccc3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,0
CHEMBL4573793,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4c(F)cccc4Cl)CC3)sc2-c2ccc(C)cc2)cc1,0
CHEMBL4176433,NS(=O)(=O)c1ccc([Se]CCO)cc1,0
CHEMBL1095622,COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](N)Cc5ccc(F)cc5)c4)cc3c2cc1OC,0
CHEMBL568996,C/C(=C\C1=C(Br)C(=O)c2ccccc2C1=O)C(=O)O,0
CHEMBL4435058,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cl)cc1,0
CHEMBL4171271,CC[C@H](C)[C@H](N)C(=O)NCc1cccc(CNC(C)=N)c1.Cl.Cl,0
CHEMBL1950174,CCOC(=O)/C(CCCC(=O)O)=N\Nc1ccc(Br)cc1,0
CHEMBL3585367,CCCCCCCCCC(=O)NCCCN(CCC)CCc1cccc2c1CC(=O)N2,0
CHEMBL1163646,O=C(CC(Nc1ccc([N+](=O)[O-])cc1)c1cccc(F)c1)c1ccccc1,0
CHEMBL1911280,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCCC4)c(F)c3)ccc21,0
CHEMBL3133599,CCCCc1ccc(Oc2ccc(CCC(N)(CO)COP(=O)(O)O)c(F)c2)cc1,0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0
CHEMBL327827,COc1ccc(COc2ccc(-c3cc(/C=C4\CN5CCC4C5)on3)cc2OCc2ccc(OC)cc2)cc1,0
CHEMBL1732337,CC1Cc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc2N1C(=O)C1CC1,0
CHEMBL3398214,O=C(O)COc1cccc2c1CCC(Cn1nc(-c3cccc(F)c3)c(-c3ccccc3)cc1=O)C2,0
CHEMBL4527244,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)CC1CC1c1cccc(Cl)c1Cl.Cl,0
CHEMBL1083168,CCc1nc(C)c2c(OC(C)C)nc3ccc(OC)nc3n12,0
CHEMBL470583,CC1(C)NC(C)(C)C(c2nc3c(C(N)=O)cccc3[nH]2)=C1c1cccc(C(F)(F)F)c1,0
CHEMBL3693476,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CC[C@H](O)C4)nc3n2)cc1CO,0
CHEMBL1911894,Cc1cc(C(C)NCCN(C)Cc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,0
CHEMBL3899519,FC(F)(F)Cn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CC4(CNC4)C3)n2)cn1,0
CHEMBL428097,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,0
CHEMBL427861,Cc1cc(COc2ccc(C(=O)NCC3(NC(=O)OC(C)(C)C)C(=O)NC(=O)NC3=O)cc2)c2ccccc2n1,0
CHEMBL283367,CC(C)=CCCC1(C)OC1CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC1OC1(C)C,0
CHEMBL3740904,N=C(N)Nc1ccc(CNc2cnc3cc(C(=O)NCCO)ccn23)cc1,0
CHEMBL120758,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0
CHEMBL4108583,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(Cl)c(Cl)c2)[C@@H]3C)n1,0
CHEMBL4461475,N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cn3)[C@@](O)(CN)C2)c(Cl)c1,0
CHEMBL3933812,Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(C2CCCCC2)n1CCCN1CCOCC1,0
CHEMBL4518775,O=C(O)CCOc1nc(Nc2cccc3c2CCC3)cc(C(F)(F)F)n1,0
CHEMBL1213717,COc1cccc(-c2csc(N/N=C3\CCC(C)C3)n2)c1,0
CHEMBL1276252,CN(C)C1CCC(c2c[nH]c3c(Br)cccc23)C1,0
CHEMBL71409,CCCN(C)C1CCc2ccc3[nH]ccc3c2C1,0
CHEMBL4175179,CC1=C(c2ccc(O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2cc(O)ccc21,0
CHEMBL3903487,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cc(F)c(Br)cc1F,0
CHEMBL4535758,COc1cc2ncnc(C3CCN(C(=O)c4ccc(OC(F)(F)F)cc4)CC3)c2cc1OC,0
CHEMBL1510821,Cc1cccnc1NC(=O)c1c(O)c2cccc3c2n(c1=O)CCC3,0
CHEMBL270054,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,0
CHEMBL3961858,Cc1ccc(-n2nccn2)c(C(=O)N2[C@@H](C)CO[C@H]2Cn2ccc(-c3ccc(F)cn3)n2)c1,0
CHEMBL380889,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,0
CHEMBL298500,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(N(CC(=O)O)S(=O)(=O)c3cccc4cccnc34)ccc21,0
CHEMBL3289039,N=C(N)c1ccc(Oc2cc(Oc3ccc(N)cc3)cc(C(=O)N[C@H]3CC[C@H](N)CC3)c2)cc1,0
CHEMBL3681611,O=C(NC(CO)CO)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1,0
CHEMBL191409,N#Cc1cccc(-c2ccc(N(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)C3CCN(CC4CC4)CC3)cc2)c1,0
CHEMBL589258,CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)cc3)nc21,0
CHEMBL1576762,Cc1n[nH]c(C)c1N1C(=O)c2cccc3c(N4CCCCCC4)ccc(c23)C1=O,0
CHEMBL3678782,O=C(CO)c1cn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)NCc2cccc(Br)c2F)c2ccccc12,0
CHEMBL3410877,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(N[C@H]3C[C@@H](C(=O)N[C@@H]4CCCc5ccccc54)N(C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C3)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C(C)(C)C,0
CHEMBL1347567,CN=c1cccccc1S,0
CHEMBL1939740,CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccccn3)CC2)cc1,0
CHEMBL4090392,CC[C@@H]1C[C@](O)(C(F)(F)F)[C@@H](Nc2cc(F)cc3nc(C)ncc23)c2ccc(F)c(O)c21,0
CHEMBL435621,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3c(c2)C(=O)c2ccccc2C3=O)CC1,0
CHEMBL3663502,Cc1ccc(-c2ncccn2)c(C(=O)N2C3CCC2C(Nc2cnc4ccccc4n2)C3)n1,0
CHEMBL3685769,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncc(-c3cnn(C)c3)cn2)CN1C(=O)OCC(F)(F)F,0
CHEMBL1084761,O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(Cl)ncc2[nH]1,0
CHEMBL1957172,C=CCOc1ccc2oc(=O)ccc2c1,0
CHEMBL592160,O=C1CSC(c2ccccc2)CN1,0
CHEMBL93551,CCCCNC(=O)CC(O)C(CC(C)C)NC(=O)C(NC(=O)CN1CCC(C(N)=O)(c2ccccc2)CC1)C(C)CC,0
CHEMBL4520451,Cn1c(CCc2ccc(NC(=O)Nc3cccc(Br)c3)cc2)nc2ccccc21,0
CHEMBL360380,O=C(O)Cc1ccc(N2C(=O)/C(=C/c3ccccc3)SC2=S)cc1,0
CHEMBL433108,CC(CN1CCN(CC(F)(F)Cc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccccc1,0
CHEMBL3642765,O=C(C[C@@H](O)C(F)(F)F)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,0
CHEMBL477828,O=[N+]([O-])c1ccccc1N1CCN(CCSc2nc3ccccc3o2)CC1,0
CHEMBL3263701,CC(C)CN(Cc1ccc(-c2ccc(C(=O)N(C)C)cc2)s1)S(=O)(=O)Cc1ccccc1,0
CHEMBL3654984,O=S(=O)(Nc1ccc(CCCC2CCCC2)cc1F)c1ccc2c(c1)CCN(CCCC(F)(F)F)C2,0
CHEMBL1578362,O=C(COC(=O)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1)Nc1ccc2c(c1)CCC2,0
CHEMBL3093802,[Br-].[Br-].c1cc[n+](CCCCCCCCCC[n+]2cccc3ccccc32)cc1,0
CHEMBL2381696,O=C1C(=O)N(CCOc2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc21,0
CHEMBL1526989,Cn1nnnc1Sc1ncnc2scc(-c3ccccc3Cl)c12,0
CHEMBL1089371,NS(=O)(=O)c1ccc(CCNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0
CHEMBL3667282,N#C[C@H](Cc1ccc(-c2csc(C(=O)N3CCN(CC(F)(F)F)CC3)c2)cc1F)NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2,0
CHEMBL3672079,CC(C)Nc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nccn12,0
CHEMBL485533,COc1ccc(N2NC(=O)/C(=C\c3ccc(O)c(OC)c3)C2=O)cc1,0
CHEMBL277707,O=C(N[C@@H](Cc1ccccc1)C(=O)NC1(C(=O)O)CCCC1)[C@@H](S)Cc1ccccc1,0
CHEMBL1365823,O=C(NC1CCCCC1)Sc1ccc(Cl)cc1,0
CHEMBL1329850,N#CC1=C2SCN(Cc3ccccc3)CN2C(=O)CC1c1ccc2c(c1)OCO2,0
CHEMBL3695764,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc(OC(F)(F)F)c3)cc12,0
CHEMBL4101084,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1Cl)[C@H]1CCNC1.O=C(O)C(F)(F)F,0
CHEMBL1377239,CCOC(=O)c1[nH]c2ccccc2c1NC(=O)c1cc(OC)cc(OC)c1,0
CHEMBL132280,CCCCc1nc2ccc(N(C)S(=O)(=O)CCC)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0
CHEMBL3985895,Nc1ccccc1NC(=O)CCCCCNC(=O)c1ccc(-n2cccc2)cc1,0
CHEMBL4294263,Cc1oc([C@H]2NC[C@@H](O)[C@H]2O)cc1C(=O)NCc1cn(CCCCCCCCCCCCn2cc(CNC(=O)c3cc([C@H]4NC[C@@H](O)[C@H]4O)oc3C)nn2)nn1,0
CHEMBL3577175,CCCCCCCCCCCCCCCOc1cccc(CCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@H](N)C(=O)O)c1,0
CHEMBL1082619,COc1ccc2[nH]c(-c3c(C)nn(C)c3C)c(/C=C3/Oc4ccc(NC(=O)Nc5ccc(C(=O)N(C)CCN(C)C)cc5)cc4C3=O)c2c1,0
CHEMBL87717,O=C(c1ccc(F)cc1)C1CCN(CCC2Cc3ccccc3C2=O)CC1,0
CHEMBL1383872,COc1ccc(C2C(C#N)=C(C)N=C3CC(C)(C)CC(O)=C32)c(OC)c1,0
CHEMBL3663492,Cc1cc(C)nc(NC2CC3CCC2N3C(=O)c2c(F)cccc2-n2nccn2)n1,0
CHEMBL3668595,NC(=O)n1cc(NC(=O)N2C[C@@H](N)C[C@H]2C(=O)NCCc2ccccc2)c2ccccc21,0
CHEMBL3667166,CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3ncnc(NCC4CC4)c3Cl)C2)cc1,0
CHEMBL4547050,N=C(N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4ccc(cc4)C[C@@H](N)C(=O)N2)CC3)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0
CHEMBL1409359,COc1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1OC,0
CHEMBL2019037,COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1.Cl,0
CHEMBL469508,COc1ccc(CSc2nnc(-c3ccc4ncccc4c3)o2)cc1C(F)(F)F,0
CHEMBL429472,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCCc4cccs4)cc[nH]c3=O)nc12,0
CHEMBL3408255,CC(Nc1cc(Cl)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,0
CHEMBL2348082,CC(C)c1sc(/C=C2\NC(=O)CS2)nc1-c1ccccc1,0
CHEMBL196116,C=CCC1(OC)OCc2c(OC)c(OC)cc3ccnc1c23,0
CHEMBL3126183,CC(C)C(O)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,0
CHEMBL1330937,CC1=CC(c2ccccc2)n2nc(NS(=O)(=O)c3ccc(C)cc3)nc2N1,0
CHEMBL3589154,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC(C)(C)O,0
CHEMBL577075,CCN(CC)Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O,0
CHEMBL1689483,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(C)=O)C(C)C)CSSC[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](CCCCNC(C)=O)C(=O)NC(C)(C)C(N)=O)[C@@H](C)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=O)COCC(=O)Nc2ccc(CCC(=O)N3CCC3=O)cc2)NC1=O,0
CHEMBL1556156,Cc1ccc(/C=C2/NC(=O)N(Cc3ccccc3)C2=O)o1,0
CHEMBL4456577,COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,0
CHEMBL129263,O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,0
CHEMBL2403371,COc1ccc2c(c1)/C(=C/c1[nH]c3c(c1Cl)CN(C(C)=O)CC3)C(=O)N2,0
CHEMBL3322162,O=C(Cc1cc(=O)oc2cc(O)ccc12)N/N=C1\SCC(=O)N1c1c2c(nc3ccccc13)CCCC2,0
CHEMBL4446666,Cc1c(-c2nnc(SCC(=O)c3ccc(-c4ccccc4)cc3)[nH]2)nnn1-c1ccc(S(N)(=O)=O)cc1,0
CHEMBL4441651,CSCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(C)=O)C(C)C)C(=O)N[C@@H](C)C(N)=O,0
CHEMBL1214025,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(C)(C)SSC1(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
CHEMBL1308974,COc1ccc(-c2c(C)nn3c(-c4ccccc4)cc(C)nc23)cc1,0
CHEMBL1159947,CC(N)P(=O)(O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0
CHEMBL3666258,CC(C)n1cc(CC(=O)Nc2cncc(C(=O)c3cn(C(C)C)c4nc(N)ncc34)c2)c(C(F)(F)F)n1,0
CHEMBL380899,CN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,0
CHEMBL1774159,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCc4ccc(CCCCCCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,0
CHEMBL3963169,O=C(NCc1cccnn1)c1cc(NC(=O)c2cc(-c3ncccc3F)c(Cl)cc2Cl)n(-c2ccccc2)n1,0
CHEMBL3408736,Cc1cc(O)cc(C)c1CC(N)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(=O)N(C)CC(=O)N(C)Cc1ccccc1,0
CHEMBL425574,Cc1ccc(NC(=O)c2[nH]c(C3(C)CCCCC3)nc2CCC23CC4CC(CC(C4)C2)C3)cc1C(=O)O,0
CHEMBL3650590,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5(N)CCOCC5)c([N+](=O)[O-])c4)c(Oc4cccc(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0
CHEMBL1355218,Cc1cc(-c2nc3ncccc3o2)ccc1NC(=O)COc1ccc(C(C)(C)C)cc1,0
CHEMBL409926,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(CP(=O)(O)O)cc2)Cc2ccc(-c3csnn3)cc2)cc1,0
CHEMBL66761,O=c1[nH]nc(Cc2ccccc2)c2ccccc12,0
CHEMBL3645886,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,0
CHEMBL3701777,CC1(O)CC(O)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(C(=O)O)cc3-4)cc2)C1,0
CHEMBL2159790,O=C(c1cc(N2CCN(C(=O)n3nnc4ccccc43)CC2)ccc1[N+](=O)[O-])N1CCCCC1,0
CHEMBL3647972,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)CCl)C1,0
CHEMBL1452192,NC(=O)C1(N2CCCCC2)CCN(C(=O)c2cccn3c(=O)c4cc(Cl)ccc4nc23)CC1,0
CHEMBL2179855,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ncccc1Cl,0
CHEMBL1328684,C#CCn1c(O)c(N=NC(=O)C(O)c2ccccc2)c2ccccc21,0
CHEMBL76626,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)cc(F)c3F)cc2)cc1,0
CHEMBL1084969,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(N)nc4C)n3)cc2)CC1,0
CHEMBL3764166,COc1cc(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,0
CHEMBL4522333,CCc1ccc(COc2ccc(C3CN(C(=O)c4ccc(OCCO)cn4)C3)cc2OC)cc1,0
CHEMBL3639846,N[C@H]1CCCN(c2ncncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1,0
CHEMBL197234,C#CCNC(=N)NCCC[C@H](N)C(=O)O,0
CHEMBL3665864,Oc1c(F)ccc(Nc2ncnc3ccc(-c4ccc5[nH]ncc5c4)cc23)c1F,0
CHEMBL163198,CCOC(=O)C1(c2cc(F)cc(OCc3ccc(-n4ccnc4C)cc3)c2)CCOCC1,0
CHEMBL64059,N[C@H](CCc1ccccc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,0
CHEMBL1397579,O=C(CCC1N=C2c3ccccc3N=C(SCc3cccc(F)c3)N2C1=O)NCc1ccc(F)cc1,0
CHEMBL1479724,CCOC(=O)c1ccc(-c2ccc(-c3cc(=O)oc4cc(OC)c(OC)c(OC)c34)cc2)cc1,0
CHEMBL2064483,CC(=O)Nc1nc2ccc(-c3cccc(S(C)(=O)=O)c3)cn2n1,0
CHEMBL1802466,O=C1/C(=C/c2ccc(O)c(Br)c2)CN(CCCc2ccccc2)C/C1=C\c1ccc(O)c(Br)c1,0
CHEMBL72613,CO/C(=C\c1ccc(O)cc1)C(=O)O[C@@H]1[C@H](OC(=O)/C=C/c2c[nH]cn2)[C@@H](CSC)O[C@H]1n1cnc2c(N)ncnc21,0
CHEMBL3911656,Cc1cc(Cl)ccc1N(C)c1ccc(C(=O)c2ccc(C(=O)c3ccccc3)c(C(=O)O)c2)nc1,0
CHEMBL1938770,O=C(Nc1cccnc1)c1ccc2cc3n(c2c1)CC1(CC1)CNC3=O,0
CHEMBL4203890,CC(=O)Oc1[nH]c2ccccc2c1-c1cccc2ccccc12,0
CHEMBL440686,CCN(CC)CCOCCNC(=O)C1(c2ccccc2)CCCC1,0
CHEMBL310420,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)Cc1ccccc1,0
CHEMBL4580916,Brc1cccc2c1nnn2CC1CCCC1,0
CHEMBL3952316,O=C(O)CCc1cc2cc(-c3cccc(OC(F)(F)F)c3)ccc2o1,0
CHEMBL3416654,COc1ccc(/C=C2\Oc3cc(OCCN4CCCCC4)ccc3C2=O)cc1,0
CHEMBL1232048,Cn1cnc2c1c(=O)n(CCn1c(=O)c3c(ncn3C)n(C)c1=O)c(=O)n2C,0
CHEMBL3264959,C[C@@H]1CC/C(=N\Nc2nc(-c3ccc(F)cc3F)cs2)C1,0
CHEMBL296586,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,0
CHEMBL4127331,CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)C4CCC4)[nH]3)cc2F)cc1Cl,0
CHEMBL1396952,CC(C)Oc1ccc(CNC(=O)c2cc3cccc4c3n2CC(C)S4)cc1,0
CHEMBL4106970,Cc1nc([C@@H]2C[C@H]2c2nc3ccccc3n2Cc2ccncc2)cc(-n2nc(C)nc2C)n1,0
CHEMBL1241391,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,0
CHEMBL3655976,O=C(NO)c1cnc(NC2(c3ccco3)CC2)nc1,0
CHEMBL1632624,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CC(Br)P(=O)(O)O,0
CHEMBL432809,CCCCCCCCCc1ccc(CNCCCP(C)(=O)O)cc1,0
CHEMBL3084502,O[C@@]1(c2ccc(Cl)cc2)C[C@@H]2CC[C@H](C1)N2Cc1c[nH]c2ccccc12,0
CHEMBL4589104,CC(=O)Nc1ccc(-n2c(C)ccc2C)c(C(=O)O)c1,0
CHEMBL3686310,CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@@H]2CCCN2S(C)(=O)=O)s1,0
CHEMBL3809482,Cc1sc2ncnc(N3CCC(C(=O)N4CCSCC4)CC3)c2c1C,0
CHEMBL2206105,Cn1c(=O)c2c(nc(SCc3cccc(Cl)c3)n2C)n(C)c1=O,0
