ChEMBL,text,labels
CHEMBL3688529,COc1cc(NS(=O)(=O)c2ccccc2-c2ccc(-c3cnc(N)cn3)c(F)c2)nc(OC)n1,0
CHEMBL85962,C[C@@H](NCc1ccc(OCCCc2ccccc2)cc1)C(N)=O,0
CHEMBL1397214,O=C(Nc1nc2c(F)cc(F)cc2s1)c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,0
CHEMBL3952348,O=S(=O)(Nc1cc(Cl)cc2cccnc12)c1ccccc1,0
CHEMBL3667838,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccccc1-c1ccccc1,0
CHEMBL1171418,CO[C@H]1Cc2sc(Cc3ccccc3)cc2C2(CCN(Cc3ccccc3)CC2)O1,0
CHEMBL3322616,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCCC(=O)O)nc(-c3ccccc3)n2)CC1,0
CHEMBL4246445,CC1=CC[C@H]2[C@H](C1)c1c(O)cc(/C(C)=N/OCCN3CCOCC3)cc1OC2(C)C,0
CHEMBL4593955,Cc1ccc(COc2ccc(-c3cc(C(=O)N/N=C/c4c[nH]c5ccccc45)[nH]n3)cc2)cc1,0
CHEMBL194377,CCc1ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c2c1OC,0
CHEMBL4572855,CNC(=O)c1cnc(Nc2cc(C)c(F)cn2)cc1Nc1cccc(-c2nc[nH]n2)c1OC,0
CHEMBL1526126,O=[N+]([O-])c1ccc(C2=NN(c3ccccc3)C(c3ccco3)C2)cc1,0
CHEMBL1700889,CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc2CC1C,0
CHEMBL2148108,C[C@H]1[C@@H]2C[C@@]3(O[C@H](CCC3(C)C)CC(=O)O[C@@H](CO)CC(=O)O2)O[C@@H]1CCCCc1cccc(O)c1,0
CHEMBL4476226,CC(=O)N1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(N4Cc5cccc(N(C)S(C)(=O)=O)c5C4)n3)cc2)CC1,0
CHEMBL512520,Cc1nn(-c2ncccc2Cl)cc1CN1CCC2(CC1)OCc1ccccc12,0
CHEMBL3908523,CC(C)(C)n1cc(-c2cc3c(-c4cccc(N5CCNCC5)n4)n[nH]c3cn2)cn1,0
CHEMBL1405580,Nc1nc(Nc2cccc(F)c2)nc(NCCO)c1[N+](=O)[O-],0
CHEMBL3276836,O=[N+]([O-])c1cnn2c(O)cc(O)nc12,0
CHEMBL1629895,CC(C)(C)c1ccc(C(=O)N2CCC3(CC2)C(=O)N(CC(=O)NCCCCCO)CN3c2ccccc2)cc1,0
CHEMBL3983781,CNS(=O)(=O)c1ccc(O)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,0
CHEMBL430945,COC(=O)N1C[C@@H](C(=O)O)[C@H](c2ccc(OC)c(OC3CCCC3)c2)C1,0
CHEMBL155830,CCCCC(C)NC(=O)OCCCc1c[nH]cn1.O=C(O)/C=C/C(=O)O,0
CHEMBL3104672,O=C1CS/C(=C/c2nc3ccccc3s2)N1,0
CHEMBL3659232,Cc1ccc(-c2ncccn2)c(C(=O)N2C3CCC2C(COc2ccc(F)cn2)C3)n1,0
CHEMBL3675907,O=C(O)CCNC(=O)c1ccc(-c2cc(Cl)ccc2CNc2ccc(-c3ccc(F)cc3C(F)(F)F)c(Cl)c2)cn1,0
CHEMBL407951,CS(=O)(=O)c1ccc(-c2nc(NCc3csc4ccccc34)cc(C(F)(F)F)n2)cc1,0
CHEMBL3652198,COc1ccc(CC2CCC(O)CC2)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(CN(C)C)cc2)c1,0
CHEMBL270566,Cc1cc(-c2c(-c3ccncc3)c3cc(Cl)ccc3[nH]c2=O)on1,0
CHEMBL537300,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(CC(F)(F)F)S(=O)(=O)CC2,0
CHEMBL3769987,COc1ccc(Cl)c(F)c1C1CC1CN.Cl,0
CHEMBL455681,Cn1c(-c2ccc(OC3CCN(C4CCCC4)CC3)cc2)nc2ccccc2c1=O,0
CHEMBL3674989,COc1cccc(C(OC(=O)CCN2CCOCC2)C(=O)Nc2nnc(CCCCc3ccc(NC(=O)Cc4ccccc4)nn3)s2)c1,0
CHEMBL1394455,CCOc1ccccc1CNC(=O)c1ccc2c(c1)N(Cc1ccc(C)cc1)CCS2,0
CHEMBL3417511,CC(C)(O)Cn1cc(-c2nc(C3(c4ccc(-c5cnc(N)nc5)cc4)CCC3)no2)cn1,0
CHEMBL290557,Oc1cccc(C23CCNC(Cc4[nH]c5ccccc5c42)C3)c1,0
CHEMBL4098180,Cc1c(C#N)c(=O)oc2cc(OS(C)(=O)=O)ccc12,0
CHEMBL3742258,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccc(C(F)(F)F)cc5)nc43)[C@H](O)[C@@H]2O)n1,0
CHEMBL28361,C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,0
CHEMBL539317,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1cccc([N+](=O)[O-])c1.Cl,0
CHEMBL282580,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C3CS3)C1CCC2=O,0
CHEMBL3916665,O=C(c1cccc(Cl)c1-n1nccn1)N1CCOC[C@H]1Cc1cccc(-n2nccn2)c1,0
CHEMBL3427111,Cc1ccc(C(C(=O)NCc2ccc(C(F)(F)F)nc2SC2CCCCC2)c2ccc(NS(C)(=O)=O)c(F)c2)cc1,0
CHEMBL194024,COC(=O)C1C2CC3CCC1N3C/C2=C\C#Cc1ccccc1,0
CHEMBL2071332,CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(C(F)(F)F)c2)s1,0
CHEMBL233323,OC1(c2cccs2)CCN(C(c2ccccc2)c2ccccc2)CC1,0
CHEMBL337467,O=C1N(CCCCN2CCN(c3nsc4ccccc34)CC2)CSC12CCCC2,0
CHEMBL2407717,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CS2)cc1,0
CHEMBL3970252,CC(C)(N)C(=O)N1Cc2n[nH]c(=O)c3cccc4[nH]c(c2c43)C1,0
CHEMBL4215088,O=C(CCc1cccnc1)Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1,0
CHEMBL1561188,CCc1ccc(N(C(=O)c2snc(C(N)=O)c2N)C(C(=O)NCCC(C)C)c2c[nH]c3ccccc23)cc1,0
CHEMBL3971342,Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)NCC4)c2nc1NC(C)(C)C,0
CHEMBL465793,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,0
CHEMBL1307949,COc1cc(C(=O)OC2CC3CCC2(C)C3(C)C)ccc1OC(C)=O,0
CHEMBL1347628,CC1CCN(S(=O)(=O)c2ccc(C(=O)Nc3nnc(-c4ccncc4)o3)cc2)CC1,0
CHEMBL1094505,NC(=O)Cn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,0
CHEMBL1326930,O=[N+]([O-])c1ccc2[nH]c(O)c(N=NC(S)=NCC3CCCO3)c2c1,0
CHEMBL3634330,O=C(NC1CCN(CC(O)COc2ccccc2C(=O)c2ccccc2)CC1)c1ccccc1,0
CHEMBL3590424,CCN(C)CCCCC(=O)N(O)CCC(=O)O,0
CHEMBL25690,CCCN1CC[C@H]2c3ccccc3CC[C@H]21,0
CHEMBL1384217,Cc1ccccc1C(=O)Nc1ccc2c(C#N)c3nc4ccccc4nc3n2c1,0
CHEMBL427023,O=C(CCCCl)Nc1ccc2c(c1)C(=O)C(=O)NC2=O,0
CHEMBL2179626,O=C(O)c1cc(-c2cccc(COc3ccc4c(=O)n(CC5CC5)sc4c3)c2)ccc1Cl,0
CHEMBL128538,O=C(Nc1nc(-c2ccccn2)cc2ccccc12)c1cccc(Cl)c1,0
CHEMBL1890165,Cc1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccc(C)cc3)C(=O)c3ccccc32)cc1,0
CHEMBL3689993,CC(C)(O)CNC(=O)c1cc(C#N)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,0
CHEMBL1450892,CCN(CC)CC(=O)Nc1ccc(C)cc1Br,0
CHEMBL4280772,FC1(F)CC(Nc2nc(NC3CC(F)(F)C3)nc(-c3cccc(C(F)(F)F)n3)n2)C1,0
CHEMBL3220605,COc1ccc(N2C(=O)C(C)(C)C2c2ccccc2)cc1,0
CHEMBL90719,CCCCCCC(=O)C(F)(F)F,0
CHEMBL3354679,CC(C)C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,0
CHEMBL1606758,O=S(=O)(Nc1cccc2c1ccc1cccn12)c1cccs1,0
CHEMBL2334315,CC(C)(C)OC(=O)CNc1nc(Cl)c2n(c1=O)[C@H](C(=O)NCc1ccc(C(=N)N)cc1)CC2(C)C,0
CHEMBL1428776,O=C(Nc1ncc2c(n1)CC(c1ccco1)CC2=O)c1ccc(Cl)cc1,0
CHEMBL379019,COc1ccc(C(c2cc3ccc(OC)cc3o2)n2cncn2)cc1,0
CHEMBL13950,O=C(O)CCCc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,0
CHEMBL3403545,CCc1ccc(Cl)cc1-n1cc(-c2ncnc3[nH]ccc23)cc1C(N)=O,0
CHEMBL4290503,Cc1ccc2oc(-c3ccc(OCCCCc4cn(CCOCCOCCOc5ccc(-c6cc(=O)c7cc(F)ccc7o6)cc5)nn4)cc3)cc(=O)c2c1,0
CHEMBL72657,COc1cccc(OC)c1OCCNC[C@@H]1Oc2ccccc2O[C@H]1c1ccc(C)cc1,0
CHEMBL2311746,COc1ccc(OC)c(-c2cc(NC(C)=O)nc(-c3cc(OC)ccc3OC)n2)c1,0
CHEMBL320028,CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1cccc2ccccc12,0
CHEMBL1490244,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2C(=O)Nc1ccccc1F,0
CHEMBL4543715,CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CCO)c2cn[nH]c2c1,0
CHEMBL3667014,Cc1ccc(COc2ccc3nc([C@@H]4CCCC[C@@H]4C(=O)O)n(Cc4ccc(Br)cc4)c3c2)nc1,0
CHEMBL1332108,Cc1cccc(C(=O)/C=C2/c3ccccc3CC(C)(C)N2C)c1,0
CHEMBL1912005,CN(C)c1ccc(CN(CCCNCc2ccc3c(c2)OCO3)c2nc(-n3ccnc3)ns2)cc1,0
CHEMBL3909686,Cc1c(F)cncc1-n1c([C@H](C)Nc2nc(N)nc(N)c2C#N)nc2cccc(F)c2c1=O,0
CHEMBL3653546,CO[C@@H]1CCN(CCN2C[C@H](C(C)C)N(c3ccn4ncc(-c5ccc(-c6nc[nH]n6)cc5)c4n3)C2=O)C1,0
CHEMBL3126325,O=C(O)c1cc(-c2ccccc2COc2cccc(C(F)(F)F)c2)ccc1O,0
CHEMBL85037,CCN(CC)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2Cc1cccc2ccccc12,0
CHEMBL3642743,CN(C)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,0
CHEMBL1509639,COc1ccc2[nH]c(S)nc2c1,0
CHEMBL4086293,COC(=O)[C@]12CC[C@@H]([C@@H](C)N)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0
CHEMBL3197414,C[N+](C)=C1SCC(C)(/C=N/O)S1.[Br-],0
CHEMBL339732,CC(C)(C)C1CCC(Nc2nc(Cl)c(-c3ccccc3)n(CC(=O)NCc3ccc(C(=N)N)cc3)c2=O)CC1,0
CHEMBL4203192,N#Cc1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1C1CC1,0
CHEMBL439252,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(Cc2ccccc2Cl)C1,0
CHEMBL3984589,O=C(NCC1(O)CCOCC1)c1cc(NC(=O)c2cc(-c3ncccc3F)ccc2Cl)n(-c2ccccc2)n1,0
CHEMBL258905,C[C@@H]1O[C@H]([C@H]2CCC[N+]2(C)C)CS1,0
CHEMBL2113631,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC(=O)Nc4ccc(Cl)cc4)ncnc32)[C@H](O)[C@@H]1O,0
CHEMBL4096677,O=C(O)c1csc(-n2nc(-c3ccc(Cl)c(Cl)c3)cc2O)n1,0
CHEMBL3699976,CC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(Cn3cccn3)cc21,0
CHEMBL4564730,Cc1ccc2c(N)c(C(=O)NCCc3ccc(N4CC[C@H]5NCC[C@H]54)cc3)sc2n1.Cl,0
CHEMBL1956747,CC(=O)OC[C@H]1O[C@@H](NC(=S)Nc2ccc(S(N)(=O)=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,0
CHEMBL2035653,Cc1cc2ccccc2c(-c2ccc(C(=O)NCCN3CCOCC3)cc2)n1,0
CHEMBL3927409,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C)C(C)C,0
CHEMBL2413514,Cc1noc(-c2ccccc2CN2CCCC3(CCN(c4cnc5ccccc5n4)CC3)C2=O)n1,0
CHEMBL2177917,COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)nc1C,0
CHEMBL231100,Cc1cc(Nc2ncnc3cnc(N(C)C)cc23)ccc1OC1CCN(C(=O)CC(C)(C)C)CC1,0
CHEMBL399063,CC(C)CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,0
CHEMBL107912,Nc1nc(SCCN2CCN(Cc3cccc(C(F)(F)F)c3)CC2)nc(N)c1Cc1ccccc1O,0
CHEMBL410667,CCCCNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,0
CHEMBL3326006,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,0
CHEMBL2046616,O=C(/C=C/c1ccccc1)NCCCCN1CCc2nc(C(=O)NO)sc2C1,0
CHEMBL2398394,CCOC(=O)C1=C(NC(C)=O)OC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0
CHEMBL4103088,COc1ccc(Nc2ncnc3c2C(c2ccc(F)cc2)C2=C(CCCC2=O)O3)cc1,0
CHEMBL3692351,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]21C=CCO1,0
CHEMBL3892961,COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1cccc(OCC(F)F)c1,0
CHEMBL3690887,Cc1ccc(-n2nc(NC(=O)[C@H]3CNC(=O)[C@@H]3C)cc2-c2cccc(C(F)(F)F)c2)cc1,0
CHEMBL1641739,CCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,0
CHEMBL373074,CC1C/C(=C/c2cccnc2)c2ccccc21,0
CHEMBL4295030,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCN1CCN(c2ccc(Cl)cc2)CC1,0
CHEMBL3682235,CN1C(=O)NCc2c(NC(=O)N[C@@H]3CC(CF)(CF)Oc4cc(C(F)(F)F)ccc43)cccc21,0
CHEMBL2380751,S=C([S-])OCCc1ccccn1.[K+],0
CHEMBL3663421,O=C(c1cccc(F)c1-n1nccn1)N1C2CCC1C(COc1ccc(F)cn1)C2,0
CHEMBL2333115,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3cn[nH]c3)cc12,0
CHEMBL3961136,FC(F)(F)c1ccc(Nc2nc(N3CCC3)nc3c2CCN(c2ncccc2C(F)(F)F)CC3)nc1,0
CHEMBL285590,NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2F)CC(=O)O)c(F)c1,0
CHEMBL1946615,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCOCC1,0
CHEMBL3774649,Cn1c(SCCCN2CC3CCN(c4ccccc4)C3C2)nnc1C1CCOCC1,0
CHEMBL4071066,CC#CC(CC(=O)O)c1ccc(OCc2cccc(-c3c(C)cc(OCC4(C)COC4)cc3C)c2)s1,0
CHEMBL26824,CNC(=O)[C@H](NC(=O)C(CC1CC1)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,0
CHEMBL301639,O=C1Nc2ccc(Cl)cc2/C1=C/c1[nH]cc2c1CCOC2=O,0
CHEMBL2064559,CN(C)C[C@H](c1ccccc1)N(C)C(=O)N1Cc2c(NC(=O)c3ccccc3)n[nH]c2C1(C)C,0
CHEMBL3261364,O=c1[nH]/c(=N\OCCCc2ccc(Br)cc2)ccn1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0
CHEMBL3622335,Cc1ncc(C(F)(F)F)c(N2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)CC2)n1,0
CHEMBL3122129,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)COCCOCCNC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccccc2)NC1=O,0
CHEMBL1594046,CCCCOc1ccc(C(=O)Nc2onc3c2CCCC3)cc1,0
CHEMBL2334322,N=C(N)c1ccc(CNC(=O)[C@@H]2CCc3c(Cl)nc(NC4CCC4)c(=O)n32)cc1,0
CHEMBL1683887,CNCC1(c2cccc(Cl)c2)CCCCC1,0
CHEMBL3414922,COc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cn(C)cn5)cn34)cc2c1,0
CHEMBL3938450,CN1C(=N)N[C@](C)(c2cc(-c3cc(-c4ccccc4)on3)ccc2F)CS1(=O)=O,0
CHEMBL245241,CN1c2ccc(S(C)(=O)=O)cc2N=C(c2ccc(C(=O)O)cc2)c2cc3c(cc21)C(C)(C)CCC3(C)C,0
CHEMBL2335879,CN1CCCC1CCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,0
CHEMBL269942,COc1cc(NS(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])c2ncccc2c1,0
CHEMBL1591409,COc1ccc(NC(=O)Cn2c(=O)n(-c3cccc(C(F)(F)F)c3)c(=O)c3sccc32)cc1,0
CHEMBL895,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0
CHEMBL497597,CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1C1CCC1,0
CHEMBL1301380,CCOC(=O)CC1C(=O)NCCN1c1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(CC(C)C)C1=O,0
CHEMBL3765353,NS(=O)(=O)c1ccc(/N=C2\C(=O)Nc3ccc([N+](=O)[O-])cc32)cc1,0
CHEMBL101322,CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccn3)CC1)O2,0
CHEMBL195165,CCC1=N[C@H](c2ccc(OCCN3CCCCC3)cc2Cl)[C@H](c2ccc(O)cc2Cl)N1,0
CHEMBL3654971,O=S(=O)(Nc1ccc(CCCC2CCCC2)cc1F)c1ccc2c(c1)CCN(Cc1cnc(C(F)(F)F)nc1)C2,0
CHEMBL323497,COc1cccc(SC2c3cccc(O)c3C(=O)c3c(O)cccc32)c1,0
CHEMBL2409456,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc([N+](=O)[O-])cc12,0
CHEMBL1221455,Cc1noc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)n1,0
CHEMBL4462229,O=C(CCCCCn1cc(Nc2ncc(Cl)c(Nc3cccc(Cl)c3)n2)cn1)NO,0
CHEMBL4126078,COc1ccc(C(OCCN2CCC[C@H](C(=O)O)C2)(c2ccc(OC)cc2)c2ccc(OC)cc2C)cc1,0
CHEMBL3121425,O=C(O)/C=C/C(=O)O.Oc1ccccc1N1CCN(Cc2cn(-c3cccc4ccccc34)c3ccccc23)CC1,0
CHEMBL2047618,O=C(/C=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)Nc1ccc(Cl)cc1,0
CHEMBL126005,CC(=O)NCCCc1cccc2nc(-c3ccccc3)oc12,0
CHEMBL255763,Cc1ccc2nc(SCC(=O)N3CCC[C@H]3C(=O)Nc3ccccc3-n3cccc3)n(C)c2c1,0
CHEMBL467966,Cc1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,0
CHEMBL4471620,Cc1c(N2CCN(Cc3ccccc3Cl)CC2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,0
CHEMBL1493119,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/NNC(=O)c1ccncc1,0
CHEMBL1944786,CCN(CC)C(=O)[C@@H]1CCCc2c1c1c(OC)cccc1n2CC[18F],0
CHEMBL229457,N=C(N)NCCCCCCCN,0
CHEMBL3930909,C=CC(=O)Nc1ccccc1[C@@H]1CCNc2c(C(N)=O)c(-c3ccc(OCc4ccccc4)cc3)nn21,0
CHEMBL4110762,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H](CO)C2CCCCC2)c(F)c1,0
CHEMBL4209100,COc1ccc(-c2ccc(Sc3ccccc3C(CCC(=O)O)C(=O)O)cc2)cc1,0
CHEMBL3944901,CN1CCN(Cc2ccc(C(=O)Nc3sc(-c4ccncc4F)nc3C(N)=O)cc2)CC1,0
CHEMBL1452417,O=c1c2ccccc2nc(/C=C/c2ccc3c(c2)OCO3)n1-c1cccc(O)c1,0
CHEMBL3643068,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,0
CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
CHEMBL339605,CCCCc1nn(-c2cc(NC(=O)CC)ccc2Cl)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1F,0
CHEMBL4079550,CC(C)[C@](C)(c1ccc(-c2cnc(N)nc2)nc1)c1noc(-c2cnn(C)c2)n1,0
CHEMBL3965393,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)NC(=O)NC(CO)(CO)CO)c2)C1,0
CHEMBL1578607,Cc1cccc(-c2nnc(NC(=O)c3ccc(Cl)cc3)o2)c1,0
CHEMBL387951,O=C(NC1CCN(CCCc2ccccc2)CC1)c1cccc2ccccc12,0
CHEMBL4277797,Nc1cc(C(F)F)c(-c2cc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cn1,0
CHEMBL3681039,CNc1nc(Nc2ccc(-c3cnn(C)c3)cc2OC)ncc1Cl,0
CHEMBL1563695,COc1cccc(NC(=O)Nc2cc(-c3cn4cccnc4n3)ccc2OC)c1,0
CHEMBL3786291,CCC(=O)NCCCCNC(=O)/N=C(\N)NCCC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0
CHEMBL4110746,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)c(N)nc32)cc1NC1CC1,0
CHEMBL416095,CC[C@@H](N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC)P(=O)(O)O,0
CHEMBL3651761,Fc1c(-c2n[nH]c3ccnc(OC4CCOCC4)c23)ccnc1N1CCOCC1,0
CHEMBL1569712,CCc1cc2cc3c(cc2nc1SCC(=O)N1CCN(C(=O)c2ccco2)CC1)OCO3,0
CHEMBL2023046,O=C(N[C@@H](C(=O)O)c1ccccc1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,0
CHEMBL4545510,COc1cccc(-n2nccc2-c2ccc3nnn(-c4ccc5cn[nH]c5c4)c3c2)c1,0
CHEMBL1947122,COc1cc2ncc(C(=O)O)c(Nc3cccc(Cl)c3)c2cc1OC,0
CHEMBL340228,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCN2CCOCC2)c1,0
CHEMBL3913655,Cn1cncc1CNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2ccc3[nH]ccc3c2)cc1[N+](=O)[O-],0
CHEMBL1170610,O=C(Oc1cccc2cccnc12)c1ccccc1,0
CHEMBL4470443,Cc1c(Nc2ccc(S(C)(=O)=O)cc2F)ncnc1O[C@H]1CC[C@]2(CC1)COC(C)(C)C2,0
CHEMBL429669,O=C(NO)[C@H]1CC2(CC2)CN(C(=O)OC2CCOCC2)[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,0
CHEMBL123206,CCc1ccccc1C(NC(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OCCOC(C)C)cc1)c1ccccc1C.O=C(O)C(F)(F)F,0
CHEMBL602841,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,0
